"global_step","Group: general-distillation - _step","Group: general-distillation - _step__MIN","Group: general-distillation - _step__MAX","Group: general-distillation - rep_loss","Group: general-distillation - rep_loss__MIN","Group: general-distillation - rep_loss__MAX","Group: general-distillation-attn - _step","Group: general-distillation-attn - _step__MIN","Group: general-distillation-attn - _step__MAX","Group: general-distillation-attn - rep_loss","Group: general-distillation-attn - rep_loss__MIN","Group: general-distillation-attn - rep_loss__MAX","Group: general-distillation-rep - _step","Group: general-distillation-rep - _step__MIN","Group: general-distillation-rep - _step__MAX","Group: general-distillation-rep - rep_loss","Group: general-distillation-rep - rep_loss__MIN","Group: general-distillation-rep - rep_loss__MAX"
"225","1803.5","1796","1811","51.26192930465229","51.24943314341411","51.273162348703906","1803.5","1796","1811","91.69726873240988","91.69668562028791","91.69810303774747","1803.5","1796","1811","51.29703209857545","51.28456332720039","51.30824152989821"
"227","1819.5","1812","1827","51.19785046511562","51.18051633568166","51.21463940454566","1819.5","1812","1827","91.6980684461272","91.6972055473791","91.69893181355795","1819.5","1812","1827","51.23316138021814","51.21588649825948","51.24988165627355"
"229","1835.5","1828","1843","51.13410120904914","51.12209549047633","51.15105279286703","1835.5","1828","1843","91.69704062229965","91.69622807606274","91.6976461619177","1835.5","1828","1843","51.16966434020991","51.157686245700255","51.18656678001086"
"231","1851.5","1844","1859","51.08131545307639","51.07205228747034","51.0926781463623","1851.5","1844","1859","91.69432878036898","91.6933278557713","91.6950720602007","1851.5","1844","1859","51.11702891729882","51.10778373297007","51.12834120750427"
"233","1867.5","1860","1875","51.0229184007021","51.00963919503348","51.03929159732965","1867.5","1860","1875","91.69309561578524","91.69283047065049","91.69333059999364","1867.5","1860","1875","51.05875698234223","51.04549522354865","51.07509921147273"
"235","1883.5","1876","1891","50.96103627113786","50.94542437174757","50.97471770092293","1883.5","1876","1891","91.69213874114274","91.69151897039391","91.69303745693631","1883.5","1876","1891","50.997004482792754","50.98141733805338","51.01063985736282"
"237","1899.5","1892","1907","50.89896899630075","50.88209873706135","50.91577285102436","1899.5","1892","1907","91.69049906835698","91.69025485497072","91.6906849238814","1899.5","1892","1907","50.935040883383884","50.91816624328412","50.95181519218853"
"239","1915.5","1908","1923","50.83496400925533","50.82276821439871","50.84762813305033","1915.5","1908","1923","91.68924469089126","91.68863635862962","91.68981324393174","1915.5","1908","1923","50.87103370358831","50.858832827554906","50.883699663754165"
"241","1931.5","1924","1939","50.77850078493084","50.76403989742964","50.7933271408081","1931.5","1924","1939","91.68720604878325","91.68676482371795","91.68775732517243","1931.5","1924","1939","50.81455792570603","50.80010211259891","50.82939445575078"
"243","1947.5","1940","1955","50.717099350766105","50.70146354213135","50.731577131056014","1947.5","1940","1955","91.68544133411251","91.68488928951435","91.68628251937128","1947.5","1940","1955","50.75311463370699","50.73746324935049","50.76759253778765"
"245","1963.5","1956","1971","50.656827619884794","50.64390775443729","50.67079912126064","1963.5","1956","1971","91.68363838049032","91.68294058864913","91.68451526176639","1963.5","1956","1971","50.692765597589116","50.67984735380582","50.706732489168644"
"247","1979.5","1972","1987","50.59188718888148","50.57651479883132","50.61112928751743","1979.5","1972","1987","91.68354106997393","91.68241370085514","91.68421483843514","1979.5","1972","1987","50.627741287957186","50.61234068314012","50.647002375487126"
"249","1995.5","1988","2003","50.52938728838467","50.51451341174239","50.5451060182908","1995.5","1988","2003","91.68360791824398","91.68303623649473","91.68402699312013","1995.5","1988","2003","50.565027113601175","50.550084644085906","50.58080193575691"
"251","2011.5","2004","2019","50.467975961621356","50.45358735475246","50.48398083278111","2011.5","2004","2019","91.6829216073153","91.68270907962025","91.68315867888622","2011.5","2004","2019","50.503305791120916","50.48886121170111","50.51938461576189"
"253","2027.5","2020","2035","50.402799343622284","50.389763911360845","50.41634648044904","2027.5","2020","2035","91.68257477819624","91.68195134467719","91.68304104275174","2027.5","2020","2035","50.43790807426169","50.42483377334085","50.45150646567345"
"255","2043.5","2036","2051","50.342307982889274","50.32951245216452","50.356863424584674","2043.5","2036","2051","91.68118110232285","91.68067340357688","91.68156309594191","2043.5","2036","2051","50.37715770558374","50.36429441323173","50.39178716814196"
"257","2059.5","2052","2067","50.27981510524365","50.265510788397705","50.29532889943374","2059.5","2052","2067","91.68024673676663","91.67982419693402","91.68059469129219","2059.5","2052","2067","50.314363822415075","50.299988728824616","50.32996448717619"
"259","2075.5","2068","2083","50.21755590227104","50.2021977959978","50.23106004641606","2075.5","2068","2083","91.67903318253386","91.67866439335698","91.67947994384765","2075.5","2068","2083","50.25174907117437","50.23629776447988","50.265360003862625"
"261","2091.5","2084","2099","50.15293772504879","50.13946515823423","50.16818199157715","2091.5","2084","2099","91.67784711896113","91.6775396513736","91.67818139924357","2091.5","2084","2099","50.18680680923081","50.173243200824984","50.202132457494734"
"263","2107.5","2100","2115","50.08799688331417","50.072751212677026","50.103772020921475","2107.5","2100","2115","91.67732170065202","91.67703167766287","91.6775855065114","2107.5","2100","2115","50.121441174023026","50.106102185224174","50.137320591182245"
"265","2123.5","2116","2131","50.022521135528734","50.007620791111734","50.03698223261606","2123.5","2116","2131","91.67675814887716","91.67631745531705","91.67727059737003","2123.5","2116","2131","50.05550846766677","50.04051238811569","50.07007477964674"
"267","2139.5","2132","2147","49.95927105326068","49.94348252033862","49.97538179852242","2139.5","2132","2147","91.67555746937681","91.67541424525267","91.67569531632293","2139.5","2132","2147","49.99180268418852","49.975903245718854","50.00802020971165"
"269","2155.5","2148","2163","49.89411349062094","49.87873288367051","49.90974891727621","2155.5","2148","2163","91.67482578777076","91.67432977243452","91.67513806990335","2155.5","2148","2163","49.92615531276065","49.91067784484306","49.94190483201634"
"271","2171.5","2164","2179","49.827600039539156","49.812112002028634","49.844105214542815","2171.5","2164","2179","91.67430457305719","91.67396506733364","91.67450774536974","2171.5","2164","2179","49.859134291710895","49.843499451732306","49.87578337987264"
"273","2187.5","2180","2195","46.73964821897415","45.66041564941406","49.77941626051198","2187.5","2180","2195","91.66239986264132","91.6049009958903","91.75798034667969","2187.5","2180","2195","46.7481931904475","45.66278076171875","49.81053732529931"
"275","2203.5","2196","2211","46.82938053874147","46.76992475986481","46.86496947532476","2203.5","2196","2211","91.60812796966405","91.59723610101744","91.63083481788635","2203.5","2196","2211","46.833850807898735","46.77485454082489","46.8691933210506"
"277","2219.5","2212","2227","46.78593291518536","46.75753348912948","46.825384717999086","2219.5","2212","2227","91.60242078175449","91.59737373120856","91.60680357167419","2219.5","2212","2227","46.788908741377135","46.76019957126715","46.82853386618874"
"279","2235.5","2228","2243","46.740418502186735","46.726691291445775","46.753284772237144","2235.5","2228","2243","91.59155903257934","91.589595933394","91.59426164627075","2235.5","2228","2243","46.742470516896056","46.728639657156805","46.75539390246073"
"281","2251.5","2244","2259","46.67389559002972","46.651986769029314","46.68714848599693","2251.5","2244","2259","91.58723232873035","91.58375213395304","91.59006009401975","2251.5","2244","2259","46.674776089958655","46.65256137447757","46.688225916189744"
"283","2267.5","2260","2275","46.58261462366117","46.57026962280273","46.59251206261771","2267.5","2260","2275","91.59572578206178","91.59317319068683","91.59872563680013","2267.5","2260","2275","46.58202683349521","46.569310825892856","46.591991538093204"
"285","2283.5","2276","2291","46.53683327581147","46.5125187994207","46.56026000976563","2283.5","2276","2291","91.59167967525079","91.5892830873147","91.5937982424341","2283.5","2276","2291","46.53509759909585","46.51059221064003","46.55868430504432"
"287","2299.5","2292","2307","46.4434122660808","46.418941194542285","46.47444874899728","2299.5","2292","2307","91.59430076661594","91.59185814857483","91.59748077392578","2299.5","2292","2307","46.44046372405361","46.4157809652544","46.47174009255001"
"289","2315.5","2308","2323","46.3474730543673","46.33127508128261","46.35857346653938","2315.5","2308","2323","91.59918899447237","91.5981241572987","91.6015196442604","2315.5","2308","2323","46.34354330266402","46.3270666819217","46.35484381020069"
"291","2331.5","2324","2339","46.280963712113206","46.265703930015185","46.29655745933796","2331.5","2324","2339","91.59660176646669","91.59577987217668","91.59759950159385","2331.5","2324","2339","46.27595481408343","46.260536345928614","46.29172219901249"
"293","2347.5","2340","2355","46.210488592395386","46.19906711863048","46.228579914569856","2347.5","2340","2355","91.59753148196972","91.59564785898468","91.5992521575003","2347.5","2340","2355","46.20453553741646","46.19288287945648","46.2228323340416"
"295","2363.5","2356","2371","46.14490743267733","46.12968363527392","46.156967249538","2363.5","2356","2371","91.59753740746052","91.59659062775089","91.59829993326156","2363.5","2356","2371","46.13781515658358","46.12240138861651","46.15007863031231"
"297","2379.5","2372","2387","46.08522883310217","46.06710761890077","46.09971902767817","2379.5","2372","2387","91.59670799979213","91.59621397900644","91.59721449814833","2379.5","2372","2387","46.07705692094929","46.058719357751066","46.09174541632334"
"299","2395.5","2388","2403","46.02918773734161","46.013073436622","46.03833189856806","2395.5","2388","2403","91.59579868974951","91.59532575652074","91.59640917411217","2395.5","2388","2403","46.02002145832644","46.003623466757226","46.029400164560734"
"301","2411.5","2404","2419","45.96032868249817","45.945131734431946","45.98084156853812","2411.5","2404","2419","91.5952185529543","91.59444055971892","91.59571157783138","2411.5","2404","2419","45.94994641117468","45.93452648055734","45.970749403749195"
"303","2427.5","2420","2435","45.89863130491851","45.887210776589136","45.91096099217733","2427.5","2420","2435","91.59445742385857","91.59381642967763","91.59501698495932","2427.5","2420","2435","45.88715943289847","45.87550404095891","45.89979467391968"
"305","2443.5","2436","2451","45.83990012099115","45.82685932398295","45.85800874233246","2443.5","2436","2451","91.59404917798747","91.59332567453384","91.59456665451462","2443.5","2436","2451","45.82742823972038","45.81414026915461","45.845792569220066"
"307","2459.5","2452","2467","45.76879173954705","45.75242027187177","45.784494035384235","2459.5","2452","2467","91.59461365610423","91.59368118202447","91.59534263953272","2459.5","2452","2467","45.75515938081168","45.73847021058548","45.77112492393045"
"309","2475.5","2468","2483","45.703855998346135","45.69397443200126","45.71611909733878","2475.5","2468","2483","91.59283066499061","91.59216316339328","91.593601807591","2475.5","2468","2483","45.689071300073024","45.67896911053084","45.701582895384895"
"311","2491.5","2484","2499","45.636188928423024","45.6157878796132","45.65506624548059","2491.5","2484","2499","91.5939656068558","91.59296999118136","91.59548553417812","2491.5","2484","2499","45.620353340881465","45.59968276046826","45.6394935783587"
"313","2507.5","2500","2515","45.560460140063086","45.546866106805","45.57150623202324","2507.5","2500","2515","91.59578041662208","91.59534597470778","91.59675694704056","2507.5","2500","2515","45.543607894256105","45.529789029186915","45.55488411188126"
"315","2523.5","2516","2531","45.49502892302512","45.48303152137101","45.50929767744882","2523.5","2516","2531","91.59530275593784","91.59488187996872","91.59599336880525","2523.5","2516","2531","45.47721164657988","45.46502402915011","45.49170210815611"
"317","2539.5","2532","2547","45.43588959927667","45.421416318466335","45.44855678623373","2539.5","2532","2547","91.593785532308","91.59346531550982","91.59418302463375","2539.5","2532","2547","45.41718907768221","45.402504073396344","45.43008375709707"
"319","2555.5","2548","2563","45.37108647062759","45.35900906843447","45.38288721312647","2555.5","2548","2563","91.59280292004487","91.59218241916957","91.59339320141336","2555.5","2548","2563","45.35148693425252","45.33920203766397","45.36347778465437"
"321","2571.5","2564","2579","45.314095478303365","45.3013152296668","45.32883504529794","2571.5","2564","2579","91.59147295769247","91.59122305115064","91.59172706750535","2571.5","2564","2579","45.293625416846766","45.28062716663112","45.30859637260437"
"323","2587.5","2580","2595","45.254880534342064","45.24098667074566","45.268556246757505","2587.5","2580","2595","91.59049885999855","91.59011745097474","91.59083574295045","2587.5","2580","2595","45.23344826447871","45.219313264624475","45.24733124732971"
"325","2603.5","2596","2611","45.196453010621944","45.181749575816475","45.209499501265014","2603.5","2596","2611","91.59041928732654","91.59007702889527","91.59093665847686","2603.5","2596","2611","45.17400661035636","45.15907915423865","45.18728065032225"
"327","2619.5","2612","2627","45.13352761388889","45.11871500633682","45.14922187504945","2619.5","2612","2627","91.58965997638421","91.58917471825043","91.59010928800737","2619.5","2612","2627","45.11018732081662","45.09514841420388","45.12609874319147"
"329","2635.5","2628","2643","45.06653840516511","45.052192834546354","45.083895278828486","2635.5","2628","2643","91.58998578697177","91.58985254464208","91.59020656539121","2635.5","2628","2643","45.04225118082225","45.02766221231739","45.05982261470386"
"331","2651.5","2644","2659","45.008134237222016","44.99500885495199","45.020214870058254","2651.5","2644","2659","91.58913866308906","91.58872292184422","91.58942984519041","2651.5","2644","2659","44.98296030845222","44.96963095235167","44.99523947156709"
"333","2667.5","2660","2675","44.94942551727328","44.93298680623372","44.966720112164815","2667.5","2660","2675","91.58848204318102","91.58779804706573","91.5888718843215","2667.5","2660","2675","44.923420078972164","44.90679448054387","44.94090120395025"
"335","2683.5","2676","2691","44.88897106037336","44.874541160485","44.90324175742365","2683.5","2676","2691","91.58789062412494","91.5875683385606","91.58814837419291","2683.5","2676","2691","44.86215131233664","44.847507567722964","44.87662638387373"
"337","2699.5","2692","2707","44.820070420909715","44.805834662811016","44.83675944805145","2699.5","2692","2707","91.58876524775425","91.58844219756962","91.58925809261304","2699.5","2692","2707","44.792346128304914","44.777888429291096","44.8092277944088"
"339","2715.5","2708","2723","44.764655446649684","44.749306287863455","44.776749361645095","2715.5","2708","2723","91.58816125539735","91.5877880632147","91.58854588384833","2715.5","2708","2723","44.73606361355481","44.72049298184036","44.74836893153913"
"341","2731.5","2724","2739","44.70610746047086","44.69456911130267","44.718234966782966","2731.5","2724","2739","91.58844680806912","91.5879828901801","91.58877974612278","2731.5","2724","2739","44.67662667650891","44.664895023958096","44.688959921107575"
"343","2747.5","2740","2755","44.64476003908876","44.63038287729944","44.6600298677172","2747.5","2740","2755","91.58911509978249","91.588652242933","91.5894861028058","2747.5","2740","2755","44.61448753438398","44.59991239976253","44.62993978432247"
"345","2763.5","2756","2771","44.58388819875028","44.56963695209049","44.597428192694984","2763.5","2756","2771","91.58941400645539","91.58908930451813","91.58982634033622","2763.5","2756","2771","44.55280412969605","44.53834116591688","44.56655372513665"
"347","2779.5","2772","2787","44.52024444737531","44.50576611376485","44.534372287827566","2779.5","2772","2787","91.59073090976483","91.59053221659444","91.59090649852577","2779.5","2772","2787","44.48841378108899","44.473765436065904","44.50269345335058"
"349","2795.5","2788","2803","44.467483364056385","44.4548503463584","44.479295890582236","2795.5","2788","2803","91.58912279312523","91.58888470593072","91.5894212346328","2795.5","2788","2803","44.43490730055464","44.42206868497847","44.44690533060776"
"351","2811.5","2804","2819","44.40628834623739","44.39481819497151","44.420917816651176","2811.5","2804","2819","91.58897609758715","91.58848103623681","91.58929684287624","2811.5","2804","2819","44.37295820632608","44.36132763268357","44.38778079473055"
