"global_step","Group: general-distillation - _step","Group: general-distillation - _step__MIN","Group: general-distillation - _step__MAX","Group: general-distillation - loss","Group: general-distillation - loss__MIN","Group: general-distillation - loss__MAX","Group: general-distillation-attn - _step","Group: general-distillation-attn - _step__MIN","Group: general-distillation-attn - _step__MAX","Group: general-distillation-attn - loss","Group: general-distillation-attn - loss__MIN","Group: general-distillation-attn - loss__MAX","Group: general-distillation-rep - _step","Group: general-distillation-rep - _step__MIN","Group: general-distillation-rep - _step__MAX","Group: general-distillation-rep - loss","Group: general-distillation-rep - loss__MIN","Group: general-distillation-rep - loss__MAX"
"649","5218.5","5211","5226","2.299155011608653","2.2987939237983306","2.299745664142427","5218.5","5211","5226","0.21181202570575622","0.211671266934318","0.2119190636135283","5218.5","5211","5226","2.068852859507531","2.0685813044392787","2.069322673479716"
"651","5234.5","5227","5242","2.2982770406990425","2.297711490125072","2.298956326612337","5234.5","5227","5242","0.21181732232124642","0.21164292638399163","0.21202141844381497","5234.5","5227","5242","2.0679905442885067","2.0676047213223514","2.068459932729015"
"653","5250.5","5243","5258","2.297247910918653","2.296993989210862","2.2975467148647515","5250.5","5243","5258","0.21177180003807144","0.2116337204590822","0.21187226047049035","5250.5","5243","5258","2.0670143775892087","2.0667794062476275","2.06722955806281"
"655","5266.5","5259","5274","2.296930601362424","2.296506492596752","2.297210872748274","5266.5","5259","5274","0.21194287561020025","0.21187484405394233","0.21201598634673852","5266.5","5259","5274","2.0665606827361755","2.0662177186342157","2.0668074362441073"
"657","5282.5","5275","5290","2.2960939367285693","2.2955402290443176","2.2965461991050025","5282.5","5275","5290","0.21195600609690468","0.21183473022080293","0.21205898061875375","5282.5","5275","5290","2.0657204460691254","2.065297220900698","2.06606145688166"
"659","5298.5","5291","5306","2.295187022524523","2.2945298855983247","2.2958448294046763","5298.5","5291","5306","0.21192806471474862","0.2118149345677453","0.21206558777673826","5298.5","5291","5306","2.0648513946978073","2.0643202377672916","2.065364563142931"
"661","5314.5","5307","5322","2.2927012870760817","2.291882780504573","2.2934418600797652","5314.5","5307","5322","0.21151377792764092","0.21134929434727814","0.21165726630397103","5314.5","5307","5322","2.06282671835756","2.0621905892582264","2.063408937752247"
"663","5330.5","5323","5338","2.2920255574621686","2.291741105887267","2.2922309745936635","5330.5","5323","5338","0.21157774054162082","0.21153706777840853","0.21163562080204087","5330.5","5323","5338","2.062092053068404","2.0618445065107434","2.062262710192462"
"665","5346.5","5339","5354","2.2909947353171733","2.2906289205172863","2.291570391634415","5346.5","5339","5354","0.21153971468560737","0.21147059676007035","0.21164723363672866","5346.5","5339","5354","2.0611076938963127","2.060789870568755","2.0615691457842957"
"667","5362.5","5355","5370","2.290898844557851","2.290636277245449","2.2911034877410157","5362.5","5355","5370","0.21173626273416976","0.21167993936086854","0.21177337218926648","5362.5","5355","5370","2.060800839008251","2.0605482947803058","2.060988481393558"
"669","5378.5","5371","5386","2.2897459050937496","2.289511911501911","2.2899530412572804","5378.5","5371","5386","0.21168066544600334","0.2116592313441853","0.21172953952741885","5378.5","5371","5386","2.0597165862819686","2.0595021161608438","2.0599351615616768"
"671","5394.5","5387","5402","2.2892605267230453","2.288593429306243","2.289746738757406","5394.5","5387","5402","0.2117840835730248","0.2116520502945272","0.21185563412387814","5394.5","5387","5402","2.059123116238064","2.058604359419088","2.05953410501991"
"673","5410.5","5403","5418","2.2878922302823375","2.287519758969202","2.288170532638014","5410.5","5403","5418","0.2116600819022038","0.21159724939010432","0.21173337408431797","5410.5","5403","5418","2.0578989601779414","2.057571156610178","2.0580990569647337"
"675","5426.5","5419","5434","2.2865838451069798","2.2863609872886648","2.286663378826827","5426.5","5419","5434","0.21153485188041954","0.21146120295788234","0.21159209341466803","5426.5","5419","5434","2.056752134709338","2.0565378992397085","2.0568270423230093"
"677","5442.5","5435","5450","2.2854683809639607","2.2852438477698915","2.285664770661331","5442.5","5435","5450","0.21149837993891724","0.21147120768527786","0.21152529363913544","5442.5","5435","5450","2.055690380788397","2.055496420688972","2.0558902065201505"
"679","5458.5","5451","5466","2.2844933088388184","2.284111565580409","2.2847823276685153","5458.5","5451","5466","0.2114733285257217","0.2114166026858144","0.21152552667294625","5458.5","5451","5466","2.054753591661493","2.054434343218634","2.0549852978976477"
"681","5474.5","5467","5482","2.2835421559429108","2.28324365713291","2.283851924121132","5474.5","5467","5482","0.21145350843639105","0.21142384934738195","0.2114910951062479","5474.5","5467","5482","2.053837591693954","2.0535693420376373","2.054106588337193"
"683","5490.5","5483","5498","2.2818106371557563","2.2816194362714985","2.282152626425662","5490.5","5483","5498","0.21121106335629297","0.2111798178478582","0.21125663163021524","5490.5","5483","5498","2.0523678619609997","2.052188922715467","2.052660312424315"
"685","5506.5","5499","5514","2.280657575127494","2.280395486301049","2.280879112669659","5506.5","5499","5514","0.21111607408166666","0.211091145350222","0.21114939901278104","5506.5","5499","5514","2.0513368774958387","2.0510955112001326","2.051525030057041"
"687","5522.5","5515","5530","2.279894479500491","2.27959452897633","2.280147024876047","5522.5","5515","5530","0.21114629346275282","0.21111925939120443","0.21117321003019954","5522.5","5515","5530","2.050560404674742","2.0502871815765236","2.0507965522705414"
"689","5538.5","5531","5546","2.2789573334759816","2.2788092916009046","2.279169626595415","5538.5","5531","5546","0.2111235669094304","0.21109440386435072","0.21115899711778158","5538.5","5531","5546","2.0496557079371973","2.0494971724263764","2.049855633955822"
"691","5554.5","5547","5562","2.277989522647168","2.2778028053944337","2.2782245418405696","5554.5","5547","5562","0.21110788479828457","0.21109107268356117","0.21112969096988876","5554.5","5547","5562","2.048717800658724","2.048525430503504","2.048942635467997"
"693","5570.5","5563","5578","2.2772190753809336","2.2768885788083333","2.2773904725097625","5570.5","5563","5578","0.2111063689070383","0.2110481358115153","0.21115057149312183","5570.5","5563","5578","2.0479624569891284","2.0476975395921495","2.0481244834107266"
"695","5586.5","5579","5594","2.2761083488824627","2.2759316340714943","2.2763430257322925","5586.5","5579","5594","0.21102332163635792","0.2109770148585574","0.21105482661359035","5586.5","5579","5594","2.046947347110423","2.0468206967286773","2.047163338005227"
"697","5602.5","5595","5610","2.2756288138587197","2.2753227678485644","2.27601099331848","5602.5","5595","5610","0.21109079527124083","0.21105551112748933","0.21113705377048644","5602.5","5595","5610","2.046409355621967","2.046127809044331","2.046738288563783"
"699","5618.5","5611","5626","2.275097573214374","2.2749985847603913","2.275204836144278","5618.5","5611","5626","0.21117860130205646","0.21114147040250872","0.21120567083766617","5618.5","5611","5626","2.0457912951425077","2.04568922111033","2.0458877289248076"
"701","5634.5","5627","5642","2.274268224351813","2.2742121606321573","2.2743646782178146","5634.5","5627","5642","0.21120206908168476","0.21114943258021018","0.21126282083762202","5634.5","5627","5642","2.0449513070331258","2.044894627937208","2.0450730844185903"
"703","5650.5","5643","5658","2.2729509487386643","2.2726626062787996","2.273297058334991","5650.5","5643","5658","0.2110827983322986","0.2110617654138903","0.21111724368616272","5650.5","5643","5658","2.0437713152119494","2.0435046794333367","2.0440789018549137"
"705","5666.5","5659","5674","2.271962825487581","2.2717915626919325","2.2722432457882427","5666.5","5659","5674","0.2110429816405278","0.21102043851341368","0.2110739711452933","5666.5","5659","5674","2.042830578591243","2.0426653056883235","2.0430897257250287"
"707","5682.5","5675","5690","2.2705560135861265","2.270126757468481","2.2709628181071686","5682.5","5675","5690","0.21089170681106717","0.21082739166908943","0.2109533916362672","5682.5","5675","5690","2.0415894242821255","2.0412302092818155","2.0419309899381304"
"709","5698.5","5691","5706","2.269233379791232","2.2689326942118164","2.269441469802726","5698.5","5691","5706","0.210755349903575","0.21072174651606623","0.21077763888056775","5698.5","5691","5706","2.040416631866905","2.04015410067364","2.040608005201439"
"711","5714.5","5707","5722","2.268358632295205","2.2682084222831347","2.2685075147662137","5714.5","5707","5722","0.21073723830357285","0.2107178490733107","0.21075225910286843","5714.5","5707","5722","2.039570489913235","2.0394205217008237","2.039724818177267"
"713","5730.5","5723","5738","2.2676363354839504","2.2675637145375096","2.267799962070081","5730.5","5723","5738","0.21076340849445252","0.21073723225458432","0.2107933063027184","5730.5","5723","5738","2.038830403263768","2.038731195205866","2.0389973333516678"
"715","5746.5","5739","5754","2.2670099298499107","2.266890240983165","2.2671934095767177","5746.5","5739","5754","0.2108052860121246","0.21077668967683233","0.2108273213966644","5746.5","5739","5754","2.038168555998558","2.0380258603055","2.0383438750218024"
"717","5762.5","5755","5770","2.266145627245149","2.265957581331097","2.266342865841703","5762.5","5755","5770","0.21079981952309765","0.2107711796575406","0.21081697510170258","5762.5","5755","5770","2.0373206614816657","2.037142330908593","2.0375084122757854"
"719","5778.5","5771","5786","2.2654227598478722","2.265099257031041","2.26569974350642","5778.5","5771","5786","0.21082955432822503","0.21079124574641728","0.21085392541240855","5778.5","5771","5786","2.036576859492906","2.0362951182999542","2.0368251814002014"
"721","5794.5","5787","5802","2.2640074191186614","2.263670707702637","2.2644650138476314","5794.5","5787","5802","0.21068217788653215","0.21063259116707056","0.2107473388314247","5794.5","5787","5802","2.035329436476913","2.0350300853035668","2.035715168363908"
"723","5810.5","5803","5818","2.2630475067864304","2.2627430102803134","2.2632658726525032","5810.5","5803","5818","0.21064779865228392","0.21062250683175476","0.21066596097925788","5810.5","5803","5818","2.034415937936924","2.0341417411581877","2.0346274450421333"
"725","5826.5","5819","5834","2.2618001737335516","2.261526014378441","2.262104202354892","5826.5","5819","5834","0.2105298108795817","0.21049294244853176","0.2105579168399733","5826.5","5819","5834","2.0333057673351624","2.0330674898641","2.0335745639847906"
"727","5842.5","5835","5850","2.2609556098663885","2.2606942538579737","2.261232766148808","5842.5","5835","5850","0.21051121105192683","0.21049308423182217","0.2105376806703734","5842.5","5835","5850","2.0324945349852666","2.032253551288659","2.032741680577561"
"729","5858.5","5851","5866","2.2304493618408543","2.226188135147095","2.2343659628005255","5858.5","5851","5866","0.2124212177650484","0.2111617308855057","0.21349405816623143","5858.5","5851","5866","2.0005510018486516","1.9975901460647583","2.003426023891994"
"731","5874.5","5867","5882","2.2284362357710097","2.226974506378174","2.2298430399461227","5874.5","5867","5882","0.2119257342705575","0.21155883193016053","0.21219062127850272","5874.5","5867","5882","1.9990276610873532","1.997979748249054","2.000196855718439"
"733","5890.5","5883","5898","2.225616205488564","2.2240913850920543","2.226964004578129","5890.5","5883","5898","0.21138656482520923","0.21092016320853008","0.2119005500308929","5890.5","5883","5898","1.99679465554968","1.9957575173605056","1.9975937976632068"
"735","5906.5","5899","5914","2.2257474145081235","2.2243161501846913","2.2265836617776325","5906.5","5899","5914","0.21167645311660366","0.21119466036792814","0.21194640174508095","5906.5","5899","5914","1.996596900206612","1.9956847579460444","1.9971703918916839"
"737","5922.5","5915","5930","2.2187915544388206","2.2174443883715935","2.2201266669564776","5922.5","5915","5930","0.20984612733794078","0.20952887505105455","0.2101637159163753","5922.5","5915","5930","1.9915958697024363","1.9905858834584553","1.9925990733835433"
"739","5938.5","5931","5946","2.2175915101964563","2.217085051931729","2.2180470034714146","5938.5","5931","5946","0.20964904705338658","0.20948215569909764","0.20981177469198617","5938.5","5931","5946","1.9906144759811328","1.9902838692480689","1.9909318381029626"
"741","5954.5","5947","5962","2.218892768724815","2.217998956550251","2.2194883554754123","5954.5","5947","5962","0.2101123589129426","0.20988029593771154","0.2102708683607164","5954.5","5947","5962","1.9914200589890898","1.9907740013165907","1.991852924297673"
"743","5970.5","5963","5978","2.2183349129787584","2.2176874497357537","2.218941758890621","5970.5","5963","5978","0.21011592982394817","0.2099898509535135","0.21026991598489808","5970.5","5963","5978","1.9908799501882357","1.990369171254775","1.9913339800521976"
"745","5986.5","5979","5994","2.2177864698590612","2.217602550983429","2.2180062932567997","5986.5","5979","5994","0.21020928930057847","0.21011426466288585","0.21032143738511558","5986.5","5979","5994","1.9902315057443376","1.990133567996647","1.990347439313636"
"747","6002.5","5995","6010","2.2187563716250156","2.2185201953262186","2.218918995492777","6002.5","5995","6010","0.2105601780946515","0.2105257599511733","0.21060523713470264","6002.5","5995","6010","1.99084292179094","1.9906413724369807","1.9909541653348255"
"749","6018.5","6011","6026","2.2180470525477354","2.217430170925184","2.218612547144512","6018.5","6011","6026","0.2105740924045369","0.21043046413995753","0.21071669192782594","6018.5","6011","6026","1.9901259751057185","1.9896634084054794","1.9905465291369528"
"751","6034.5","6027","6042","2.216684734767606","2.216244653535707","2.2173613329296527","6034.5","6027","6042","0.21043905783432293","0.21035176779003445","0.21054946376146333","6034.5","6027","6042","1.9889168085303528","1.988569940661637","1.9894776814009831"
"753","6050.5","6043","6058","2.2146354135692086","2.2143287249639925","2.214926436654945","6050.5","6043","6058","0.2100934983063622","0.2100189651052157","0.210144071107171","6050.5","6043","6058","1.9872519347685431","1.9870251586624221","1.9874859055378788"
"755","6066.5","6059","6074","2.213848909835229","2.2132585907409124","2.2142676534476102","6066.5","6059","6074","0.21013288431965063","0.21002932406245195","0.2101882368809095","6066.5","6059","6074","1.98643590255776","1.9859575139862846","1.9867966680063143"
