"global_step","Group: general-distillation - _step","Group: general-distillation - _step__MIN","Group: general-distillation - _step__MAX","Group: general-distillation - att_loss","Group: general-distillation - att_loss__MIN","Group: general-distillation - att_loss__MAX","Group: general-distillation-attn - _step","Group: general-distillation-attn - _step__MIN","Group: general-distillation-attn - _step__MAX","Group: general-distillation-attn - att_loss","Group: general-distillation-attn - att_loss__MIN","Group: general-distillation-attn - att_loss__MAX","Group: general-distillation-rep - _step","Group: general-distillation-rep - _step__MIN","Group: general-distillation-rep - _step__MAX","Group: general-distillation-rep - att_loss","Group: general-distillation-rep - att_loss__MIN","Group: general-distillation-rep - att_loss__MAX"
"1629","13071.5","13064","13079","3.1897979147732736","3.1893035765162105","3.1906081942278286","13071.5","13064","13079","3.132891040616293","3.132413863275646","3.1336731061685916","13071.5","13064","13079","81.9969830257667","81.98616753890573","82.01502662481263"
"1631","13087.5","13080","13095","3.189614227707967","3.1889660531123143","3.190199302509427","13087.5","13080","13095","3.132713456411739","3.132078256788133","3.133290051736615","13087.5","13080","13095","82.01843797880399","82.01169343135528","82.02421502031291"
"1633","13103.5","13096","13111","3.1883897360211244","3.1880775440837854","3.188642743549545","13103.5","13096","13111","3.1314918678212953","3.1311888055263557","3.131748166133788","13103.5","13096","13111","82.03119242421114","82.02348031997681","82.0391114920624"
"1635","13119.5","13112","13127","3.141825291552798","3.116106081008911","3.1628150939941406","13119.5","13112","13127","3.084915569408541","3.06018602848053","3.1058495235443115","13119.5","13112","13127","82.32496234041842","81.98266906738282","82.79425964355468"
"1637","13135.5","13128","13143","3.1412037430787763","3.1368948920019744","3.1451852321624756","13135.5","13128","13143","3.084498442874305","3.0805658430888734","3.0884811639785767","13135.5","13128","13143","82.12558999102704","81.93164246657798","82.30219427744548"
"1639","13151.5","13144","13159","3.120729156145012","3.116184879433025","3.1244576346306574","13151.5","13144","13159","3.065415955020083","3.0607937926595863","3.0690392681530545","13151.5","13144","13159","81.68212107012451","81.59707806327127","81.73870701943675"
"1641","13167.5","13160","13175","3.121311782582061","3.11648335710036","3.126609809875488","13167.5","13160","13175","3.065787414339371","3.0610593019333563","3.0707856922149657","13167.5","13160","13175","81.65505447944962","81.55710858256877","81.77792065429688"
"1643","13183.5","13176","13191","3.126147494561768","3.1240663270692566","3.130303943682017","13183.5","13176","13191","3.0704854457568516","3.068437938754623","3.0746484957401106","13183.5","13176","13191","81.8564109919985","81.7739534961934","81.96391045292721"
"1645","13199.5","13192","13207","3.135500010993805","3.132137231234103","3.138273919440065","13199.5","13192","13207","3.0797721131824867","3.0764715065390376","3.082418295725478","13199.5","13192","13207","81.93907253576506","81.906561114337","81.9830753665944"
"1647","13215.5","13208","13223","3.144767401760062","3.1430897438031735","3.1468038513762124","13215.5","13208","13223","3.088998815785807","3.0873038581988776","3.090984796460771","13215.5","13208","13223","82.05874821478717","82.02447912042791","82.10535277607285"
"1649","13231.5","13224","13239","3.1402578083621195","3.1384805677429077","3.1419107099374135","13231.5","13224","13239","3.084853405467883","3.0830778186283414","3.0864487568537395","13231.5","13224","13239","82.00016279289157","81.96534386780036","82.02936730478324"
"1651","13247.5","13240","13255","3.142827982933848","3.1398544995101183","3.145034679802515","13247.5","13240","13255","3.0872004106511146","3.0843096304606723","3.089419387147418","13247.5","13240","13255","82.15365799113897","82.11559909727515","82.18682123267132"
"1653","13263.5","13256","13271","3.142792859241105","3.1407086826720327","3.144516598719817","13263.5","13256","13271","3.0873355138366","3.085359923494687","3.089015713104835","13263.5","13256","13271","82.19909282789406","82.16429925114853","82.22263372861423"
"1655","13279.5","13272","13287","3.1415330726598274","3.140539390700204","3.14269940354421","13279.5","13272","13287","3.0863826323705004","3.085357979649589","3.0875772541778477","13279.5","13272","13287","82.16317519156163","82.12690198989142","82.19005293969097"
"1657","13295.5","13288","13303","3.138769655030296","3.1366461658977087","3.140094317456402","13295.5","13288","13303","3.083931695220338","3.0818869443464028","3.085254331114431","13295.5","13288","13303","82.13626163154457","82.09853369028781","82.15819707124129"
"1659","13311.5","13304","13319","3.136748150379332","3.135576069800931","3.1378392182686476","13311.5","13304","13319","3.082134448134888","3.0809405028374117","3.083222841295067","13311.5","13304","13319","82.0729038539343","82.05562155322147","82.08500419616699"
"1661","13327.5","13320","13335","3.1364230813848004","3.135637818561511","3.1371320935458145","13327.5","13320","13335","3.0818226912364377","3.081068821167678","3.0825028263419263","13327.5","13320","13335","82.14241036278267","82.11843276906896","82.17318594697905"
"1663","13343.5","13336","13351","3.137994078572083","3.135225788752238","3.1403282743903937","13343.5","13336","13351","3.083348226026386","3.080666390285697","3.0856360164714007","13343.5","13336","13351","82.16007576644927","82.11903958884619","82.19025733036065"
"1665","13359.5","13352","13367","3.1405474907201842","3.1392591100343514","3.1415057502084465","13359.5","13352","13367","3.085833171533705","3.0845632807349777","3.0867602651170962","13359.5","13352","13367","82.23102087276631","82.20400150712715","82.25864047593566"
"1667","13375.5","13368","13383","3.1433261694776626","3.142655452541488","3.1442097460782086","13375.5","13368","13383","3.0886515271241652","3.0879710892499506","3.089522636378253","13375.5","13368","13383","82.26742435341546","82.24492182150978","82.29124757298884"
"1669","13391.5","13384","13399","3.1453515216445305","3.1444008516413824","3.1460925902491033","13391.5","13384","13399","3.0908170993800423","3.0898353159427643","3.0915707244043764","13391.5","13384","13399","82.2650354783835","82.24696483612061","82.27995639966882"
"1671","13407.5","13400","13415","3.146066665003816","3.145604017371941","3.146671832816021","13407.5","13400","13415","3.0915556298153524","3.0910889669980066","3.092141368501895","13407.5","13400","13415","82.28885465035725","82.28082772904084","82.29726665923512"
"1673","13423.5","13416","13431","3.14455079256668","3.1437834063852867","3.145323697637488","13423.5","13416","13431","3.0900621625763303","3.0893165881239524","3.090816565272539","13423.5","13416","13431","82.2990693744824","82.28613649524233","82.31385880850836"
"1675","13439.5","13432","13447","3.14600943043402","3.145385477964471","3.1469487691317615","13439.5","13432","13447","3.0915623993556647","3.0909080632576127","3.092533703163957","13439.5","13432","13447","82.35474831111445","82.33832907169423","82.3751959237639"
"1677","13455.5","13448","13463","3.144362141966588","3.1440339034176823","3.144729728372688","13455.5","13448","13463","3.0899693294722987","3.089631504218914","3.0903218583843306","13455.5","13448","13463","82.37661627398326","82.36877806819922","82.39062673889335"
"1679","13471.5","13464","13479","3.144013728710246","3.1433980378839705","3.144460092384517","13471.5","13464","13479","3.089705806203397","3.089033446378178","3.090154172629733","13471.5","13464","13479","82.38271588620974","82.37251249383804","82.39016011135637"
"1681","13487.5","13480","13495","3.1438727776098605","3.142922102850905","3.1445516922086947","13487.5","13480","13495","3.089615183850852","3.088678330855857","3.0902783312098516","13487.5","13480","13495","82.41644987691461","82.37041448024993","82.44520552911584"
"1683","13503.5","13496","13511","3.1441115165864666","3.1433982740612008","3.144787575965537","13503.5","13496","13511","3.08991192281897","3.089215298820235","3.0905888764780567","13503.5","13496","13511","82.46547428869235","82.45356068568947","82.4791474784526"
"1685","13519.5","13512","13527","3.1447175545746884","3.1442414806697476","3.14515666580662","13519.5","13512","13527","3.0904981666882807","3.090016573995826","3.0909256326084273","13519.5","13512","13527","82.47342844688741","82.45945628620274","82.48867788615007"
"1687","13535.5","13528","13543","3.1454783895334844","3.1447420013652128","3.1464932263242824","13535.5","13528","13543","3.091246448974485","3.090517397768357","3.092282004317707","13535.5","13528","13543","82.50502527061244","82.49726634431748","82.51633876929023"
"1689","13551.5","13544","13559","3.1451399545148475","3.1445821559953315","3.145985442433277","13551.5","13544","13559","3.0909599479215455","3.090413482240249","3.0917679301853287","13551.5","13544","13559","82.5130967273554","82.50191137812159","82.53754791600744"
"1691","13567.5","13560","13575","3.1463650462937376","3.1459604069541607","3.146681467692057","13567.5","13560","13575","3.0921718810998713","3.0917699979403976","3.0924887517376134","13567.5","13560","13575","82.55194965588893","82.54116599008783","82.56190385973132"
"1693","13583.5","13576","13591","3.1452063525644913","3.1449291356505222","3.1455181094835387","13583.5","13576","13591","3.0911222542905583","3.090852920516131","3.0914245279080212","13583.5","13576","13591","82.50838026932118","82.4953306415413","82.52005150621768"
"1695","13599.5","13592","13607","3.1441848522278395","3.143922827767988","3.1445467782529906","13599.5","13592","13607","3.0901310189830853","3.089886752546981","3.090480735804033","13599.5","13592","13607","82.47689836618184","82.46625637839027","82.48348996678337"
"1697","13615.5","13608","13623","3.143752023833546","3.143455365317744","3.143994152311265","13615.5","13608","13623","3.0896985445553717","3.0894014683125763","3.0899239163699113","13615.5","13608","13623","82.47916149958485","82.47419494508283","82.48501654276772"
"1699","13631.5","13624","13639","3.1433437821535017","3.1426389015831706","3.143597210475377","13631.5","13624","13639","3.0893814334596885","3.088668209675066","3.089632171449207","13631.5","13624","13639","82.47010559132445","82.45629729638297","82.48616010459595"
"1701","13647.5","13640","13655","3.1444447321059315","3.144099071996854","3.144761059705468","13647.5","13640","13655","3.0904619288750967","3.09011535320122","3.0907909618716456","13647.5","13640","13655","82.50902654946532","82.49667704995","82.52391130154355"
"1703","13663.5","13656","13671","3.1458290211036677","3.145157137432614","3.1462656098673447","13663.5","13656","13671","3.0918280369144697","3.091166993733999","3.0922565104388253","13663.5","13656","13671","82.55007386701602","82.53361061027458","82.56434638847507"
"1705","13679.5","13672","13687","3.1450045529835777","3.144491860970207","3.1453800750806233","13679.5","13672","13687","3.091051645446122","3.090554840668388","3.0914062207109687","13679.5","13672","13687","82.53058139049321","82.51709628561268","82.54090247129095"
"1707","13695.5","13688","13703","3.1434333731567827","3.142970844483962","3.1441389895422045","13695.5","13688","13703","3.0895135717999174","3.08905448824597","3.090215267023401","13695.5","13688","13703","82.5151228356966","82.50821991872748","82.52439716697758"
"1709","13711.5","13704","13719","3.1436636048427586","3.143279186884562","3.1439768325865964","13711.5","13704","13719","3.08983318623568","3.0894555704093274","3.090140278049793","13711.5","13704","13719","82.53116792668371","82.52577962875367","82.53425328424858"
"1711","13727.5","13720","13735","3.143872686204416","3.143107907338576","3.144248270873656","13727.5","13720","13735","3.0900170736106034","3.0892595619737326","3.09038222792826","13727.5","13720","13735","82.56208041591094","82.54173119656451","82.57997593030119"
"1713","13743.5","13736","13751","3.1444598423203116","3.1441391956890596","3.1448690757449906","13743.5","13736","13751","3.0905735098775056","3.0902570239396474","3.0909874983927006","13743.5","13736","13751","82.59202570264154","82.58549439390407","82.59915672573648"
"1715","13759.5","13752","13767","3.144957919858894","3.1445434680351845","3.145472146098983","13759.5","13752","13767","3.0910591170494697","3.0906499041043793","3.091578760736321","13759.5","13752","13767","82.6001956938381","82.59372972744087","82.60911845650902"
"1717","13775.5","13768","13783","3.1471680418865766","3.146767043564693","3.147591299342683","13775.5","13768","13783","3.0932335319146533","3.092823171651507","3.0936464581155563","13775.5","13768","13783","82.6418780170594","82.6330077953553","82.65209415006886"
"1719","13791.5","13784","13799","3.1476735593275826","3.1474434254727686","3.147861744967374","13791.5","13784","13799","3.0937264039196997","3.093501783304194","3.0939073517539284","13791.5","13784","13799","82.66094888308602","82.65406872772283","82.66653965620561"
"1721","13807.5","13800","13815","3.147828972862464","3.147586694773345","3.14813028426462","13807.5","13800","13815","3.093877111751851","3.0936443824454267","3.094159744711723","13807.5","13800","13815","82.68968973946745","82.68587344923382","82.6961135972707"
"1723","13823.5","13816","13831","3.1479619318253547","3.147676979789335","3.1481626846345576","13823.5","13816","13831","3.0940644188142707","3.0937965369806055","3.0942545883451573","13823.5","13816","13831","82.71219482485276","82.70472298311384","82.71852150736449"
"1725","13847","13832","13862","3.1654247094091623","3.0618574619293213","3.2524938106536867","13847","13832","13862","3.1117612528095795","3.0049242973327637","3.1993313789367677","13847","13832","13862","82.62995080520926","80.78202438354492","84.84213256835938"
